path;id;Subordination;Complements;Coordination;Apposition;Passive verbs;Parataxis;Auxiliary Verbs;Negation;Prepositional Phrases;Modifiers;Mean word length;Mean sentence length;Basic english ratio;Syllables per sentence;Type token ratio;#nouns;#verbs;#adjectives;#adverbs;#pronouns;#commas
data/weebit/WeeBit-TextOnly/BitGCSE;4881.txt;0.625;0.875;0.625;0.5;0.125;0.0;1.375;0.5;2.0;2.375;4.089887640449438;22.25;2.9166666666666665;30.75;0.6235955056179775;5.5;3.25;2.125;0.875;1.625;0.75
data/weebit/WeeBit-TextOnly/BitGCSE;2228.txt;0.6923076923076923;0.8461538461538461;0.8461538461538461;0.15384615384615385;0.07692307692307693;0.0;0.8461538461538461;0.15384615384615385;1.6153846153846154;2.0;3.9363295880149813;22.25;2.7857142857142856;28.666666666666668;0.602996254681648;5.333333333333333;3.6666666666666665;1.5;1.1666666666666667;1.6666666666666667;1.1666666666666667
data/weebit/WeeBit-TextOnly/BitGCSE;3136.txt;0.46153846153846156;0.8461538461538461;0.3076923076923077;0.15384615384615385;0.07692307692307693;0.0;1.2307692307692308;0.3076923076923077;1.5384615384615385;1.3846153846153846;3.864485981308411;16.46153846153846;2.6585365853658534;20.692307692307693;0.5373831775700935;3.5384615384615383;3.076923076923077;0.9230769230769231;0.6923076923076923;1.0769230769230769;0.38461538461538464
data/weebit/WeeBit-TextOnly/BitGCSE;4659.txt;0.5;0.2857142857142857;0.5357142857142857;0.07142857142857142;0.21428571428571427;0.0;0.8928571428571429;0.07142857142857142;2.5;2.25;3.9059040590405902;20.846153846153847;3.267605633802817;27.153846153846153;0.45571955719557194;5.884615384615385;2.730769230769231;1.6153846153846154;0.5384615384615384;0.23076923076923078;0.8076923076923077
data/weebit/WeeBit-TextOnly/BitGCSE;7350.txt;0.4;0.8;0.6;0.4;0.2;0.0;1.2;0.4;2.0;2.0;4.12;20.0;2.2758620689655173;27.4;0.7;5.2;3.0;2.0;0.8;1.2;0.2
data/weebit/WeeBit-TextOnly/BitGCSE;1721.txt;0.5;1.3333333333333333;0.16666666666666666;0.3333333333333333;0.16666666666666666;0.0;1.6666666666666667;0.6666666666666666;1.8333333333333333;1.6666666666666667;4.132231404958677;20.166666666666668;2.321428571428571;26.333333333333332;0.5867768595041323;4.666666666666667;3.8333333333333335;1.6666666666666667;1.0;1.3333333333333333;0.16666666666666666
data/weebit/WeeBit-TextOnly/BitGCSE;6728.txt;0.38461538461538464;0.5384615384615384;0.23076923076923078;0.15384615384615385;0.3076923076923077;0.0;0.8461538461538461;0.15384615384615385;1.6923076923076923;1.3846153846153846;4.410138248847926;19.727272727272727;2.717948717948718;29.90909090909091;0.5253456221198156;5.454545454545454;2.909090909090909;2.3636363636363638;0.5454545454545454;0.9090909090909091;0.18181818181818182
data/weebit/WeeBit-TextOnly/BitGCSE;1047.txt;0.7058823529411765;0.29411764705882354;0.5882352941176471;0.29411764705882354;0.058823529411764705;0.0;0.5882352941176471;0.17647058823529413;2.2941176470588234;2.6470588235294117;4.315151515151515;22.0;2.915254237288136;31.0;0.5545454545454546;6.933333333333334;2.533333333333333;2.6;0.6666666666666666;0.4;0.6
data/weebit/WeeBit-TextOnly/BitGCSE;7436.txt;0.7;0.8;0.2;0.2;0.4;0.0;1.3;0.2;1.1;1.7;4.219653179190751;17.3;2.4318181818181817;24.0;0.653179190751445;4.5;3.4;1.5;0.6;0.8;0.3
data/weebit/WeeBit-TextOnly/BitGCSE;3650.txt;0.6666666666666666;1.3333333333333333;0.0;0.0;0.0;0.0;1.6666666666666667;0.6666666666666666;1.6666666666666667;0.3333333333333333;4.444444444444445;18.0;2.1666666666666665;23.0;0.7407407407407407;4.333333333333333;4.0;0.3333333333333333;0.6666666666666666;1.6666666666666667;0.0
data/weebit/WeeBit-TextOnly/BitGCSE;5221.txt;0.4166666666666667;0.3333333333333333;0.3333333333333333;0.16666666666666666;0.25;0.0;1.5;0.5833333333333334;2.0833333333333335;2.1666666666666665;4.209606986899563;19.083333333333332;2.8372093023255816;26.083333333333332;0.5938864628820961;4.416666666666667;3.1666666666666665;1.8333333333333333;0.8333333333333334;0.9166666666666666;0.3333333333333333
data/weebit/WeeBit-TextOnly/BitGCSE;3888.txt;0.3979591836734694;0.42857142857142855;0.35714285714285715;0.21428571428571427;0.07142857142857142;0.02040816326530612;0.5714285714285714;0.061224489795918366;1.2244897959183674;1.6428571428571428;3.4913544668587897;21.6875;3.8026315789473686;27.90625;0.23270893371757925;4.21875;2.953125;1.328125;0.921875;0.828125;0.875
data/weebit/WeeBit-TextOnly/BitGCSE;6700.txt;0.6666666666666666;0.7777777777777778;0.5555555555555556;0.2222222222222222;0.4444444444444444;0.0;1.0;0.2222222222222222;1.8888888888888888;2.111111111111111;4.060773480662983;20.11111111111111;2.8;27.0;0.569060773480663;5.222222222222222;3.3333333333333335;2.0;0.5555555555555556;0.6666666666666666;0.2222222222222222
data/weebit/WeeBit-TextOnly/BitGCSE;4117.txt;0.5;0.8125;0.375;0.125;0.1875;0.0;1.125;0.25;1.75;1.4375;4.263940520446097;20.692307692307693;2.6666666666666665;29.153846153846153;0.5464684014869888;5.538461538461538;3.3846153846153846;1.5384615384615385;0.6153846153846154;1.0;0.15384615384615385
data/weebit/WeeBit-TextOnly/BitGCSE;3678.txt;0.5;0.9;0.2;0.2;0.1;0.0;1.2;0.5;1.4;1.1;4.301204819277109;16.6;2.4473684210526314;22.7;0.608433734939759;4.4;3.0;1.0;0.8;1.3;0.2
data/weebit/WeeBit-TextOnly/BitGCSE;2566.txt;0.23684210526315788;0.15789473684210525;0.10526315789473684;0.39473684210526316;0.05263157894736842;0.0;0.42105263157894735;0.05263157894736842;0.6578947368421053;1.605263157894737;3.700980392156863;12.75;3.5084745762711864;15.84375;0.5294117647058824;3.8125;1.46875;0.78125;0.375;0.4375;0.84375
data/weebit/WeeBit-TextOnly/BitGCSE;5209.txt;0.18181818181818182;1.0;0.5454545454545454;0.2727272727272727;0.36363636363636365;0.0;0.9090909090909091;0.18181818181818182;1.1818181818181819;2.4545454545454546;4.394088669950739;18.454545454545453;3.1315789473684212;26.90909090909091;0.625615763546798;5.090909090909091;3.5454545454545454;1.9090909090909092;0.7272727272727273;0.5454545454545454;0.2727272727272727
data/weebit/WeeBit-TextOnly/BitGCSE;2200.txt;0.6666666666666666;0.6111111111111112;0.7222222222222222;0.2222222222222222;0.2777777777777778;0.0;1.1111111111111112;0.2222222222222222;1.5;1.6666666666666667;3.988338192419825;19.055555555555557;2.9166666666666665;25.166666666666668;0.5335276967930029;4.5;3.1666666666666665;1.3888888888888888;0.7222222222222222;1.0;0.8888888888888888
data/weebit/WeeBit-TextOnly/BitGCSE;4671.txt;0.8;0.6666666666666666;0.9333333333333333;0.13333333333333333;0.26666666666666666;0.0;1.3333333333333333;0.3333333333333333;1.8666666666666667;2.0;4.235099337748345;20.133333333333333;3.32;28.133333333333333;0.5695364238410596;5.4;3.2666666666666666;1.2;1.0;0.8;0.4666666666666667
data/weebit/WeeBit-TextOnly/BitGCSE;7378.txt;0.16666666666666666;0.4166666666666667;0.9166666666666666;0.16666666666666666;0.3333333333333333;0.0;0.8333333333333334;0.16666666666666666;1.8333333333333333;2.1666666666666665;4.283842794759825;22.9;2.4166666666666665;33.9;0.5283842794759825;6.4;3.1;2.3;0.9;1.1;1.1
data/weebit/WeeBit-TextOnly/BitGCSE;1709.txt;0.9473684210526315;1.131578947368421;0.4473684210526316;0.13157894736842105;0.07894736842105263;0.0;1.1578947368421053;0.15789473684210525;1.9210526315789473;2.0526315789473686;3.997518610421836;23.705882352941178;3.0485436893203883;31.352941176470587;0.41687344913151364;5.411764705882353;4.147058823529412;1.5588235294117647;1.1470588235294117;1.9411764705882353;0.7058823529411765
data/weebit/WeeBit-TextOnly/BitGCSE;6066.txt;0.5555555555555556;0.7777777777777778;0.2222222222222222;0.2222222222222222;0.1111111111111111;0.0;1.1111111111111112;0.2222222222222222;1.3333333333333333;1.3333333333333333;4.235294117647059;15.11111111111111;2.59375;20.555555555555557;0.6397058823529411;4.111111111111111;2.4444444444444446;1.2222222222222223;0.5555555555555556;0.7777777777777778;0.1111111111111111
data/weebit/WeeBit-TextOnly/BitGCSE;289.txt;0.38235294117647056;0.6176470588235294;0.7352941176470589;0.14705882352941177;0.20588235294117646;0.0;0.8529411764705882;0.08823529411764706;1.588235294117647;1.588235294117647;4.204545454545454;20.428571428571427;3.7846153846153845;28.25;0.4597902097902098;5.464285714285714;2.7142857142857144;1.3214285714285714;0.7142857142857143;1.0;0.9285714285714286
data/weebit/WeeBit-TextOnly/BitGCSE;6072.txt;0.5555555555555556;0.7777777777777778;0.5555555555555556;0.2222222222222222;0.1111111111111111;0.0;1.1111111111111112;0.2222222222222222;1.1111111111111112;1.5555555555555556;4.312925170068027;18.375;2.3823529411764706;24.875;0.5782312925170068;5.125;3.375;1.75;0.625;1.0;0.125
data/weebit/WeeBit-TextOnly/BitGCSE;2214.txt;1.0;0.6;0.6666666666666666;0.2;0.2;0.0;1.1333333333333333;0.2;2.066666666666667;2.1333333333333333;4.230538922155689;23.857142857142858;3.4259259259259256;33.285714285714285;0.5838323353293413;5.714285714285714;3.9285714285714284;1.8571428571428572;1.0714285714285714;1.2857142857142858;0.5
data/weebit/WeeBit-TextOnly/BitGCSE;4665.txt;0.9411764705882353;0.7647058823529411;0.7058823529411765;0.23529411764705882;0.23529411764705882;0.0;1.6470588235294117;0.35294117647058826;2.3529411764705883;2.3529411764705883;4.32133676092545;24.3125;2.6470588235294117;34.875;0.5012853470437018;6.375;3.6875;2.25;0.8125;1.0625;0.625
data/weebit/WeeBit-TextOnly/BitGCSE;4103.txt;0.3333333333333333;1.1666666666666667;0.13333333333333333;0.1;0.03333333333333333;0.0;1.4666666666666666;0.4666666666666667;1.3666666666666667;1.0666666666666667;4.012711864406779;16.275862068965516;2.7142857142857144;20.413793103448278;0.3411016949152542;3.586206896551724;3.2758620689655173;0.8620689655172413;0.896551724137931;1.0689655172413792;0.27586206896551724
data/weebit/WeeBit-TextOnly/BitGCSE;2572.txt;0.10526315789473684;0.2631578947368421;0.15789473684210525;0.10526315789473684;0.15789473684210525;0.0;0.47368421052631576;0.10526315789473684;1.5263157894736843;1.4736842105263157;4.173728813559322;13.11111111111111;2.888888888888889;17.944444444444443;0.5720338983050848;3.888888888888889;1.8333333333333333;1.1666666666666667;0.5;0.6111111111111112;0.05555555555555555
data/weebit/WeeBit-TextOnly/BitGCSE;6714.txt;0.2727272727272727;0.5454545454545454;0.6818181818181818;0.22727272727272727;0.45454545454545453;0.0;1.1818181818181819;0.09090909090909091;1.0454545454545454;1.8181818181818181;4.3562874251497;18.555555555555557;3.3333333333333335;26.72222222222222;0.45209580838323354;5.888888888888889;2.888888888888889;1.2222222222222223;0.4444444444444444;0.6111111111111112;0.6111111111111112
data/weebit/WeeBit-TextOnly/BitGCSE;6927.txt;0.35;0.65;0.15;0.1;0.35;0.0;1.05;0.2;1.25;1.35;4.261016949152542;15.526315789473685;2.8863636363636362;21.736842105263158;0.46779661016949153;3.9473684210526314;2.736842105263158;1.1578947368421053;0.47368421052631576;0.7368421052631579;0.3157894736842105
data/weebit/WeeBit-TextOnly/BitGCSE;504.txt;0.4117647058823529;0.5294117647058824;0.5294117647058824;0.17647058823529413;0.5882352941176471;0.0;1.1176470588235294;0.17647058823529413;1.4705882352941178;2.176470588235294;4.5;17.764705882352942;2.9;26.88235294117647;0.5264900662251656;5.235294117647059;2.7058823529411766;1.5294117647058822;0.7058823529411765;0.35294117647058826;0.5294117647058824
data/weebit/WeeBit-TextOnly/BitGCSE;1090.txt;0.7586206896551724;0.5517241379310345;0.41379310344827586;0.10344827586206896;0.13793103448275862;0.0;1.2758620689655173;0.20689655172413793;1.5862068965517242;1.1724137931034482;4.120833333333334;18.46153846153846;2.887323943661972;24.5;0.47291666666666665;4.461538461538462;2.9615384615384617;1.2307692307692308;0.5769230769230769;1.3846153846153846;0.6538461538461539
data/weebit/WeeBit-TextOnly/BitGCSE;2599.txt;0.15584415584415584;0.23376623376623376;0.07792207792207792;0.07792207792207792;0.012987012987012988;0.025974025974025976;0.2597402597402597;0.06493506493506493;0.5454545454545454;1.3376623376623376;4.286307053941909;11.852459016393443;4.909090909090909;15.819672131147541;0.4702627939142462;4.278688524590164;1.4098360655737705;1.098360655737705;0.22950819672131148;0.5737704918032787;0.3114754098360656
data/weebit/WeeBit-TextOnly/BitGCSE;3687.txt;0.4444444444444444;1.0;0.1111111111111111;0.2222222222222222;0.1111111111111111;0.0;1.2222222222222223;0.5555555555555556;1.4444444444444444;1.2222222222222223;4.221476510067114;16.555555555555557;2.515151515151515;22.22222222222222;0.6040268456375839;4.222222222222222;3.111111111111111;1.1111111111111112;0.8888888888888888;1.2222222222222223;0.1111111111111111
data/weebit/WeeBit-TextOnly/BitGCSE;5590.txt;0.6875;0.9375;0.8125;0.0625;0.125;0.0;1.125;0.0;2.4375;1.375;4.230985915492957;23.666666666666668;3.074074074074074;32.733333333333334;0.49295774647887325;6.933333333333334;3.2666666666666666;1.6;0.4;0.4;0.7333333333333333
data/weebit/WeeBit-TextOnly/BitGCSE;4856.txt;0.4117647058823529;0.23529411764705882;0.23529411764705882;0.23529411764705882;0.058823529411764705;0.0;0.5294117647058824;0.14705882352941177;0.7058823529411765;2.9411764705882355;4.311871227364185;17.137931034482758;4.228070175438597;24.862068965517242;0.5010060362173038;5.379310344827586;1.9655172413793103;1.2758620689655173;0.8620689655172413;0.5172413793103449;0.3448275862068966
data/weebit/WeeBit-TextOnly/BitGCSE;262.txt;0.35;0.35;0.8;0.15;0.05;0.0;0.7;0.1;1.4;1.6;4.253869969040248;17.0;3.2545454545454544;23.789473684210527;0.5789473684210527;4.947368421052632;2.3157894736842106;1.5263157894736843;0.5789473684210527;1.1578947368421053;0.3684210526315789
data/weebit/WeeBit-TextOnly/BitGCSE;6099.txt;0.5555555555555556;0.8888888888888888;0.2222222222222222;0.2222222222222222;0.1111111111111111;0.0;1.2222222222222223;0.3333333333333333;1.2222222222222223;1.2222222222222223;4.188405797101449;15.333333333333334;2.4705882352941178;20.555555555555557;0.6376811594202898;4.111111111111111;2.5555555555555554;1.1111111111111112;0.7777777777777778;1.0;0.1111111111111111
data/weebit/WeeBit-TextOnly/BitGCSE;7387.txt;0.39215686274509803;0.23529411764705882;0.27450980392156865;0.29411764705882354;0.11764705882352941;0.0;0.5490196078431373;0.058823529411764705;1.6862745098039216;1.8627450980392157;4.0739348370927315;21.0;3.3;29.342105263157894;0.2644110275689223;6.315789473684211;2.710526315789474;1.0;0.2631578947368421;0.6052631578947368;0.39473684210526316
data/weebit/WeeBit-TextOnly/BitGCSE;276.txt;0.2222222222222222;0.4444444444444444;0.6666666666666666;0.2222222222222222;0.1111111111111111;0.0;0.6666666666666666;0.2222222222222222;0.8888888888888888;1.3333333333333333;4.049586776859504;13.444444444444445;2.8214285714285716;18.11111111111111;0.6859504132231405;4.444444444444445;1.7777777777777777;1.1111111111111112;0.5555555555555556;0.6666666666666666;0.3333333333333333
data/weebit/WeeBit-TextOnly/BitGCSE;7393.txt;0.5;0.2222222222222222;0.1111111111111111;0.1111111111111111;0.05555555555555555;0.0;0.3888888888888889;0.1111111111111111;1.9444444444444444;1.5555555555555556;4.015625;16.0;2.6744186046511627;21.375;0.48828125;4.4375;2.0625;1.1875;0.625;0.5625;0.3125
data/weebit/WeeBit-TextOnly/BitGCSE;5584.txt;0.5555555555555556;0.8333333333333334;0.6111111111111112;0.3333333333333333;0.2777777777777778;0.05555555555555555;1.3333333333333333;0.1111111111111111;1.7222222222222223;1.6666666666666667;4.013550135501355;24.6;3.068965517241379;32.733333333333334;0.5067750677506775;6.8;4.066666666666666;1.2666666666666666;0.6666666666666666;0.8;1.0
data/weebit/WeeBit-TextOnly/BitGCSE;4842.txt;0.2413793103448276;0.27586206896551724;0.27586206896551724;0.10344827586206896;0.034482758620689655;0.0;0.4482758620689655;0.13793103448275862;0.9655172413793104;1.0344827586206897;3.9591836734693877;16.333333333333332;3.2641509433962264;21.714285714285715;0.5364431486880467;5.0476190476190474;2.142857142857143;1.0952380952380953;0.8095238095238095;0.42857142857142855;0.19047619047619047
data/weebit/WeeBit-TextOnly/BitGCSE;3693.txt;0.3333333333333333;1.3333333333333333;0.0;0.0;0.0;0.0;1.6666666666666667;0.6666666666666666;2.0;0.3333333333333333;4.30188679245283;17.666666666666668;2.0526315789473686;21.0;0.7358490566037735;4.666666666666667;3.6666666666666665;0.3333333333333333;0.6666666666666666;1.3333333333333333;0.0
data/weebit/WeeBit-TextOnly/BitGCSE;6933.txt;0.5;0.4166666666666667;0.5;0.16666666666666666;0.3333333333333333;0.0;0.9166666666666666;0.16666666666666666;1.3333333333333333;2.0;4.291666666666667;17.454545454545453;2.8;24.363636363636363;0.6145833333333334;4.2727272727272725;2.909090909090909;1.8181818181818181;0.8181818181818182;1.0;0.36363636363636365
data/weebit/WeeBit-TextOnly/BitGCSE;1084.txt;0.46153846153846156;0.38461538461538464;0.6923076923076923;0.15384615384615385;0.15384615384615385;0.0;1.0769230769230769;0.23076923076923078;1.3846153846153846;1.6923076923076923;4.299559471365638;22.7;2.9047619047619047;31.6;0.5682819383259912;7.5;2.7;1.6;0.9;0.7;0.6
data/weebit/WeeBit-TextOnly/BitGCSE;510.txt;0.47058823529411764;0.35294117647058826;0.4117647058823529;0.23529411764705882;0.23529411764705882;0.0;1.0;0.11764705882352941;1.4705882352941178;1.8823529411764706;4.4237918215613385;15.823529411764707;2.7800000000000002;23.058823529411764;0.5464684014869888;4.705882352941177;2.411764705882353;1.5294117647058822;0.4117647058823529;0.47058823529411764;0.17647058823529413
data/weebit/WeeBit-TextOnly/BitGCSE;3863.txt;0.5555555555555556;0.7777777777777778;0.2222222222222222;0.7777777777777778;0.3333333333333333;0.0;1.0;0.2222222222222222;2.0;2.4444444444444446;3.5610859728506785;31.571428571428573;2.641025641025641;42.42857142857143;0.5067873303167421;6.428571428571429;3.857142857142857;1.8571428571428572;1.0;1.4285714285714286;0.5714285714285714
data/weebit/WeeBit-TextOnly/BitGCSE;538.txt;0.3333333333333333;0.3333333333333333;0.9333333333333333;0.2;0.26666666666666666;0.0;1.0;0.13333333333333333;2.1333333333333333;1.3333333333333333;4.519713261648746;19.928571428571427;2.843137254901961;29.357142857142858;0.5483870967741935;6.285714285714286;2.5714285714285716;1.3571428571428572;0.5714285714285714;0.42857142857142855;1.1428571428571428
data/weebit/WeeBit-TextOnly/BitGCSE;1912.txt;0.8461538461538461;1.0769230769230769;1.8461538461538463;0.46153846153846156;0.23076923076923078;0.07692307692307693;0.8461538461538461;0.07692307692307693;2.6923076923076925;1.7692307692307692;3.838274932614555;30.916666666666668;3.1206896551724137;37.916666666666664;0.5040431266846361;7.333333333333333;4.166666666666667;1.8333333333333333;0.5833333333333334;0.9166666666666666;1.1666666666666667
data/weebit/WeeBit-TextOnly/BitGCSE;1906.txt;0.4;0.8;0.4;0.4;0.2;0.0;1.2;0.4;1.8;2.0;4.053763440860215;18.6;2.4782608695652177;25.4;0.6559139784946236;5.0;2.8;1.8;0.8;1.2;0.2
data/weebit/WeeBit-TextOnly/BitGCSE;3877.txt;0.46153846153846156;0.41025641025641024;0.358974358974359;0.20512820512820512;0.20512820512820512;0.0;0.9230769230769231;0.02564102564102564;1.0769230769230769;1.6666666666666667;3.5456273764258555;21.04;3.8125;27.72;0.3973384030418251;4.24;3.32;0.96;0.6;0.76;0.96
data/weebit/WeeBit-TextOnly/BitGCSE;3320.txt;0.46153846153846156;0.5769230769230769;0.34615384615384615;0.23076923076923078;0.11538461538461539;0.0;0.6538461538461539;0.11538461538461539;1.4230769230769231;1.1923076923076923;3.982051282051282;16.25;2.876923076923077;21.458333333333332;0.5025641025641026;4.375;2.25;1.25;0.375;1.0;0.4166666666666667
data/weebit/WeeBit-TextOnly/BitGCSE;5989.txt;0.5882352941176471;0.47058823529411764;0.5294117647058824;0.23529411764705882;0.17647058823529413;0.0;0.5882352941176471;0.0;2.3529411764705883;1.6470588235294117;4.4818181818181815;19.41176470588235;3.936170212765957;28.823529411764707;0.5818181818181818;5.647058823529412;2.235294117647059;1.7647058823529411;0.17647058823529413;0.29411764705882354;0.5882352941176471
data/weebit/WeeBit-TextOnly/BitGCSE;5751.txt;0.5172413793103449;0.6206896551724138;0.5862068965517241;0.13793103448275862;0.20689655172413793;0.0;1.206896551724138;0.034482758620689655;1.5862068965517242;1.6896551724137931;4.250915750915751;19.5;3.6825396825396823;27.428571428571427;0.45054945054945056;5.464285714285714;3.357142857142857;1.0357142857142858;0.5;0.6071428571428571;0.7142857142857143
data/weebit/WeeBit-TextOnly/BitGCSE;6258.txt;0.3888888888888889;0.5555555555555556;0.5555555555555556;0.2222222222222222;0.16666666666666666;0.0;1.0555555555555556;0.1111111111111111;1.8333333333333333;1.9444444444444444;4.309815950920245;18.11111111111111;2.8541666666666665;26.88888888888889;0.4601226993865031;4.666666666666667;3.3333333333333335;1.5;0.4444444444444444;0.7777777777777778;0.3333333333333333
data/weebit/WeeBit-TextOnly/BitGCSE;1537.txt;0.68;0.64;0.44;0.08;0.12;0.0;0.84;0.12;1.44;1.6;4.221411192214112;18.681818181818183;3.0153846153846158;25.5;0.5109489051094891;5.181818181818182;3.227272727272727;1.0454545454545454;1.0454545454545454;1.2272727272727273;0.5454545454545454
data/weebit/WeeBit-TextOnly/BitGCSE;7146.txt;0.5495495495495496;0.43243243243243246;0.46846846846846846;0.009009009009009009;0.36936936936936937;0.0;1.0;0.16216216216216217;1.7207207207207207;1.981981981981982;4.4499478623566215;16.82456140350877;3.3095238095238093;25.18421052631579;0.2497393117831074;4.228070175438597;2.789473684210526;1.1842105263157894;0.6228070175438597;0.6491228070175439;0.5087719298245614
data/weebit/WeeBit-TextOnly/BitGCSE;7620.txt;0.4444444444444444;0.3888888888888889;0.3888888888888889;0.1111111111111111;0.1111111111111111;0.0;0.6666666666666666;0.1111111111111111;1.6111111111111112;1.7222222222222223;4.376760563380282;15.777777777777779;2.8703703703703702;22.444444444444443;0.573943661971831;4.388888888888889;2.7222222222222223;1.3888888888888888;0.3888888888888889;0.4444444444444444;0.2777777777777778
data/weebit/WeeBit-TextOnly/BitGCSE;1251.txt;0.5555555555555556;0.7777777777777778;0.2777777777777778;0.2222222222222222;0.05555555555555555;0.0;0.8888888888888888;0.2222222222222222;1.7222222222222223;1.5555555555555556;3.8401162790697674;28.666666666666668;3.3962264150943393;35.0;0.5436046511627907;7.666666666666667;4.583333333333333;1.8333333333333333;0.9166666666666666;2.6666666666666665;1.3333333333333333
data/weebit/WeeBit-TextOnly/BitGCSE;5037.txt;0.4166666666666667;0.5;0.5833333333333334;0.16666666666666666;0.08333333333333333;0.0;0.8333333333333334;0.16666666666666666;1.4166666666666667;2.6666666666666665;4.270935960591133;18.454545454545453;3.1081081081081083;26.181818181818183;0.5911330049261084;5.090909090909091;2.8181818181818183;2.272727272727273;0.6363636363636364;0.8181818181818182;0.18181818181818182
data/weebit/WeeBit-TextOnly/BitGCSE;2758.txt;0.5454545454545454;1.0;0.5454545454545454;0.2727272727272727;0.36363636363636365;0.0;1.1818181818181819;0.18181818181818182;2.0;4.818181818181818;4.46067415730337;26.7;4.1000000000000005;38.2;0.6629213483146067;7.9;4.0;2.9;1.1;1.0;0.5
